system:index,.geo
7815,"{""type"":""Point"",""coordinates"":[-114.05658263703448,44.099417125181006]}"
7816,"{""type"":""Point"",""coordinates"":[-110.31420324689564,39.34625993548752]}"
7817,"{""type"":""Point"",""coordinates"":[-109.23925104420277,39.908891963682294]}"
7818,"{""type"":""Point"",""coordinates"":[-105.33202615630972,35.61290187714769]}"
7819,"{""type"":""Point"",""coordinates"":[-105.79363740019635,40.97925013712759]}"
7820,"{""type"":""Point"",""coordinates"":[-109.99087472053391,39.947996967038705]}"
7821,"{""type"":""Point"",""coordinates"":[-105.82859480280887,35.812790515526764]}"
7822,"{""type"":""Point"",""coordinates"":[-113.31201159199682,46.624662193719566]}"
7823,"{""type"":""Point"",""coordinates"":[-106.00219562056594,42.024022741587125]}"
7824,"{""type"":""Point"",""coordinates"":[-113.58706410987334,46.968930820386895]}"
7825,"{""type"":""Point"",""coordinates"":[-109.28940636226699,43.73999193768983]}"
7826,"{""type"":""Point"",""coordinates"":[-111.62483160104601,37.84715788528173]}"
7827,"{""type"":""Point"",""coordinates"":[-111.18317863328629,37.36161053602621]}"
7828,"{""type"":""Point"",""coordinates"":[-111.39515778354082,43.49236600375035]}"
7829,"{""type"":""Point"",""coordinates"":[-103.78123318146064,43.7541233447965]}"
7830,"{""type"":""Point"",""coordinates"":[-106.74391547976792,42.11579409023201]}"
7831,"{""type"":""Point"",""coordinates"":[-114.51422121549366,48.44971305585967]}"
7832,"{""type"":""Point"",""coordinates"":[-107.47454702711653,38.60343799890165]}"
7833,"{""type"":""Point"",""coordinates"":[-116.97484327217639,47.7928563165851]}"
7834,"{""type"":""Point"",""coordinates"":[-109.77599436886008,39.83089976359429]}"
7835,"{""type"":""Point"",""coordinates"":[-107.70852037429377,41.043644041534414]}"
7836,"{""type"":""Point"",""coordinates"":[-106.66423545042134,37.22197075683281]}"
7837,"{""type"":""Point"",""coordinates"":[-107.74895555368212,39.372691441675045]}"
7838,"{""type"":""Point"",""coordinates"":[-118.41126421905979,48.697963381642694]}"
7839,"{""type"":""Point"",""coordinates"":[-104.84788189061413,36.926716784614236]}"
7840,"{""type"":""Point"",""coordinates"":[-106.41564769998247,38.85184967906117]}"
7841,"{""type"":""Point"",""coordinates"":[-105.60653124618788,39.18844091818587]}"
7842,"{""type"":""Point"",""coordinates"":[-107.92040446758959,42.39537803464988]}"
7843,"{""type"":""Point"",""coordinates"":[-108.11455402313398,38.356276219896266]}"
7844,"{""type"":""Point"",""coordinates"":[-107.99225520560539,43.70109540383168]}"
7845,"{""type"":""Point"",""coordinates"":[-112.21806615202931,46.12904889266408]}"
7846,"{""type"":""Point"",""coordinates"":[-110.69129579922237,44.930480376380395]}"
7847,"{""type"":""Point"",""coordinates"":[-111.01662479201062,44.51833303116966]}"
7848,"{""type"":""Point"",""coordinates"":[-114.16799575998053,44.50541199243171]}"
7849,"{""type"":""Point"",""coordinates"":[-107.94904703175288,37.33045189219984]}"
7850,"{""type"":""Point"",""coordinates"":[-112.33057079578144,46.791379846758616]}"
7851,"{""type"":""Point"",""coordinates"":[-106.91280961878341,41.0496058749428]}"
7852,"{""type"":""Point"",""coordinates"":[-108.26118928912007,37.73189984680052]}"
7853,"{""type"":""Point"",""coordinates"":[-115.92802951849899,48.64766198137807]}"
7854,"{""type"":""Point"",""coordinates"":[-108.03505585559974,38.52685079109983]}"
7855,"{""type"":""Point"",""coordinates"":[-110.72948311072265,43.591586413483626]}"
7856,"{""type"":""Point"",""coordinates"":[-105.79329593202728,42.575164085020276]}"
7857,"{""type"":""Point"",""coordinates"":[-107.193045622089,40.09551987258577]}"
7858,"{""type"":""Point"",""coordinates"":[-107.67609646684033,39.17767405327925]}"
7859,"{""type"":""Point"",""coordinates"":[-109.0589368339446,40.476676859899264]}"
7860,"{""type"":""Point"",""coordinates"":[-106.6235455878586,40.814870490217935]}"
7861,"{""type"":""Point"",""coordinates"":[-110.86852679553887,43.72423451350822]}"
7862,"{""type"":""Point"",""coordinates"":[-105.75521325049921,35.7108010347436]}"
7863,"{""type"":""Point"",""coordinates"":[-108.48167058937636,43.83447825595861]}"
7864,"{""type"":""Point"",""coordinates"":[-108.09357695872393,42.973965938313874]}"
7865,"{""type"":""Point"",""coordinates"":[-110.30412512632888,38.585288264340264]}"
7866,"{""type"":""Point"",""coordinates"":[-107.04319513551624,43.17827004405365]}"
7867,"{""type"":""Point"",""coordinates"":[-110.45067560250999,38.82428735031765]}"
7868,"{""type"":""Point"",""coordinates"":[-109.717549078742,38.68882239015553]}"
7869,"{""type"":""Point"",""coordinates"":[-104.81168367440323,37.37865303296481]}"
7870,"{""type"":""Point"",""coordinates"":[-108.80430424885701,39.346903190696935]}"
7871,"{""type"":""Point"",""coordinates"":[-109.13997354613629,44.46287216303035]}"
7872,"{""type"":""Point"",""coordinates"":[-108.60901888918441,37.435866202238536]}"
7873,"{""type"":""Point"",""coordinates"":[-109.2345611584587,43.66349664098293]}"
7874,"{""type"":""Point"",""coordinates"":[-108.57773224365086,41.36333492643436]}"
7875,"{""type"":""Point"",""coordinates"":[-106.40831945620575,38.38298083508717]}"
7876,"{""type"":""Point"",""coordinates"":[-110.31456660708352,43.66310389400491]}"
7877,"{""type"":""Point"",""coordinates"":[-112.25765903543189,45.63111584713047]}"
7878,"{""type"":""Point"",""coordinates"":[-105.05427531733501,37.0031609545874]}"
7879,"{""type"":""Point"",""coordinates"":[-109.07219901771113,40.752893806077374]}"
7880,"{""type"":""Point"",""coordinates"":[-108.33009745810523,40.8154637535807]}"
7881,"{""type"":""Point"",""coordinates"":[-115.21129952686054,46.97857493791643]}"
7882,"{""type"":""Point"",""coordinates"":[-111.08934876884157,46.884032717632984]}"
7883,"{""type"":""Point"",""coordinates"":[-104.95651876222428,38.78133330977619]}"
7884,"{""type"":""Point"",""coordinates"":[-112.77307260155955,46.03450372059625]}"
7885,"{""type"":""Point"",""coordinates"":[-108.24095192347988,39.674385424228745]}"
7886,"{""type"":""Point"",""coordinates"":[-110.01788059884906,38.703136806788685]}"
7887,"{""type"":""Point"",""coordinates"":[-105.3824591767921,41.989928054370175]}"
7888,"{""type"":""Point"",""coordinates"":[-113.63239101773654,45.25662657806106]}"
7889,"{""type"":""Point"",""coordinates"":[-107.72544842137621,39.63664618837231]}"
7890,"{""type"":""Point"",""coordinates"":[-108.81464023777963,37.60251670230659]}"
7891,"{""type"":""Point"",""coordinates"":[-110.11350565653686,43.38284079969962]}"
7892,"{""type"":""Point"",""coordinates"":[-114.07882472627159,46.44057950211291]}"
7893,"{""type"":""Point"",""coordinates"":[-109.16213921169998,37.264971676030264]}"
7894,"{""type"":""Point"",""coordinates"":[-110.25743956730132,44.793044152240405]}"
7895,"{""type"":""Point"",""coordinates"":[-106.49725601349287,41.13318871490235]}"
7896,"{""type"":""Point"",""coordinates"":[-111.00592836357303,39.247964042109174]}"
7897,"{""type"":""Point"",""coordinates"":[-112.49035292177169,44.98799996056893]}"
7898,"{""type"":""Point"",""coordinates"":[-108.0697388729925,39.88581558352152]}"
7899,"{""type"":""Point"",""coordinates"":[-106.93343170469373,39.79755639491572]}"
7900,"{""type"":""Point"",""coordinates"":[-111.76721244236478,45.290795991897284]}"
7901,"{""type"":""Point"",""coordinates"":[-118.7023044992134,48.45185489684451]}"
7902,"{""type"":""Point"",""coordinates"":[-109.10640877653071,39.005682436772624]}"
7903,"{""type"":""Point"",""coordinates"":[-110.6350472847884,42.25112333644865]}"
7904,"{""type"":""Point"",""coordinates"":[-107.37053773843319,41.13084246479987]}"
7905,"{""type"":""Point"",""coordinates"":[-108.10788169689846,39.509838818563104]}"
7906,"{""type"":""Point"",""coordinates"":[-118.50708250294312,48.416576677731065]}"
7907,"{""type"":""Point"",""coordinates"":[-109.98227815247466,42.52530517568314]}"
7908,"{""type"":""Point"",""coordinates"":[-109.62988438073482,43.368766461817465]}"
7909,"{""type"":""Point"",""coordinates"":[-109.09973665728427,39.77542170027008]}"
7910,"{""type"":""Point"",""coordinates"":[-106.6594304107808,38.39144534307964]}"
7911,"{""type"":""Point"",""coordinates"":[-111.25284846756557,42.235626931699855]}"
7912,"{""type"":""Point"",""coordinates"":[-117.42329830731428,48.36110924525576]}"
7913,"{""type"":""Point"",""coordinates"":[-107.83987213912596,37.853360744176186]}"
7914,"{""type"":""Point"",""coordinates"":[-104.99474075935838,38.63687728355842]}"
7915,"{""type"":""Point"",""coordinates"":[-110.12415667408658,44.925914789597265]}"
7916,"{""type"":""Point"",""coordinates"":[-116.25571871657196,46.958430736749555]}"
7917,"{""type"":""Point"",""coordinates"":[-106.12364661867953,39.621195802576146]}"
7918,"{""type"":""Point"",""coordinates"":[-105.28340086644684,42.58066514050698]}"
7919,"{""type"":""Point"",""coordinates"":[-106.42984011180582,40.46326426090314]}"
7920,"{""type"":""Point"",""coordinates"":[-109.88598917718976,42.83231799217279]}"
7921,"{""type"":""Point"",""coordinates"":[-112.31498247837102,44.95611862041382]}"
7922,"{""type"":""Point"",""coordinates"":[-108.33657333317804,39.29575330141839]}"
7923,"{""type"":""Point"",""coordinates"":[-108.0556250889027,39.282710103245265]}"
7924,"{""type"":""Point"",""coordinates"":[-108.88410681371923,40.64825739941905]}"
7925,"{""type"":""Point"",""coordinates"":[-108.94047686821759,39.50658155882195]}"
7926,"{""type"":""Point"",""coordinates"":[-105.95530135984781,40.0800541982525]}"
7927,"{""type"":""Point"",""coordinates"":[-108.62471798229744,41.28285744492718]}"
7928,"{""type"":""Point"",""coordinates"":[-105.8163315062502,40.07647771022097]}"
7929,"{""type"":""Point"",""coordinates"":[-118.15315703739444,48.7163151454368]}"
7930,"{""type"":""Point"",""coordinates"":[-114.0541526456862,44.66256215323795]}"
7931,"{""type"":""Point"",""coordinates"":[-116.59491803978979,46.64255931598264]}"
7932,"{""type"":""Point"",""coordinates"":[-110.72183015330694,43.88095911078592]}"
7933,"{""type"":""Point"",""coordinates"":[-112.29622521563019,37.325778835551176]}"
7934,"{""type"":""Point"",""coordinates"":[-107.95235682456143,41.70029557953573]}"
7935,"{""type"":""Point"",""coordinates"":[-116.87381968251219,48.27146003555015]}"
7936,"{""type"":""Point"",""coordinates"":[-110.3294793263293,44.18622427848265]}"
7937,"{""type"":""Point"",""coordinates"":[-105.66467562989534,39.38735401883785]}"
7938,"{""type"":""Point"",""coordinates"":[-108.26025032135631,42.82972754010805]}"
7939,"{""type"":""Point"",""coordinates"":[-107.78536405819999,45.048425511082826]}"
7940,"{""type"":""Point"",""coordinates"":[-108.89306938900579,44.61420907325425]}"
7941,"{""type"":""Point"",""coordinates"":[-109.87727435643828,37.01940037793761]}"
7942,"{""type"":""Point"",""coordinates"":[-110.46411314327192,39.45020092728183]}"
7943,"{""type"":""Point"",""coordinates"":[-108.83014106775089,44.687382627092255]}"
7944,"{""type"":""Point"",""coordinates"":[-106.33882178013803,40.65361373823532]}"
7945,"{""type"":""Point"",""coordinates"":[-107.2742174421001,36.54930813787341]}"
7946,"{""type"":""Point"",""coordinates"":[-108.39723305526556,40.49994856751073]}"
7947,"{""type"":""Point"",""coordinates"":[-110.09736302934536,43.44467889082129]}"
7948,"{""type"":""Point"",""coordinates"":[-104.38186853944481,44.94056344092186]}"
7949,"{""type"":""Point"",""coordinates"":[-108.34130091772563,37.413936490673755]}"
7950,"{""type"":""Point"",""coordinates"":[-107.09864958833724,38.71298611558122]}"
7951,"{""type"":""Point"",""coordinates"":[-106.16150320836351,40.817678171402626]}"
7952,"{""type"":""Point"",""coordinates"":[-105.87445331871322,39.119170863659434]}"
7953,"{""type"":""Point"",""coordinates"":[-110.70568160984735,38.47360602644405]}"
7954,"{""type"":""Point"",""coordinates"":[-111.71147389703464,46.311708189513425]}"
7955,"{""type"":""Point"",""coordinates"":[-108.99097998533216,38.7061041638843]}"
7956,"{""type"":""Point"",""coordinates"":[-110.04169280665548,40.27367226751111]}"
7957,"{""type"":""Point"",""coordinates"":[-111.9460189091816,46.65600136754063]}"
7958,"{""type"":""Point"",""coordinates"":[-105.91671770595005,39.31074360551623]}"
7959,"{""type"":""Point"",""coordinates"":[-110.24580118253733,37.47960238244045]}"
7960,"{""type"":""Point"",""coordinates"":[-107.41066305449262,42.439642783127525]}"
7961,"{""type"":""Point"",""coordinates"":[-111.80726277088637,37.74865209676693]}"
7962,"{""type"":""Point"",""coordinates"":[-107.30245774185855,44.374208726655745]}"
7963,"{""type"":""Point"",""coordinates"":[-107.89526158600168,41.26337249692993]}"
7964,"{""type"":""Point"",""coordinates"":[-108.54399052215874,41.08716555973865]}"
7965,"{""type"":""Point"",""coordinates"":[-117.05650508863724,48.13350836735298]}"
7966,"{""type"":""Point"",""coordinates"":[-116.92719036865263,48.01515794530728]}"
7967,"{""type"":""Point"",""coordinates"":[-111.85356135945285,46.67751419928627]}"
7968,"{""type"":""Point"",""coordinates"":[-111.21910408072542,45.91154950063002]}"
7969,"{""type"":""Point"",""coordinates"":[-109.10833817178673,41.758285572815204]}"
7970,"{""type"":""Point"",""coordinates"":[-105.27610444520711,40.53662368194617]}"
7971,"{""type"":""Point"",""coordinates"":[-106.30742994559155,38.250456324959494]}"
7972,"{""type"":""Point"",""coordinates"":[-106.29773355983887,40.98842356955931]}"
7973,"{""type"":""Point"",""coordinates"":[-110.77963992407814,42.55270561075502]}"
7974,"{""type"":""Point"",""coordinates"":[-109.33996145080806,36.95364284145646]}"
7975,"{""type"":""Point"",""coordinates"":[-106.16727213149275,42.17751396633096]}"
7976,"{""type"":""Point"",""coordinates"":[-108.8843345735323,43.54268377121622]}"
7977,"{""type"":""Point"",""coordinates"":[-111.97738349240605,46.70189221456211]}"
7978,"{""type"":""Point"",""coordinates"":[-112.07969883323788,37.189879846709815]}"
7979,"{""type"":""Point"",""coordinates"":[-116.25636210943551,47.13743285988317]}"
7980,"{""type"":""Point"",""coordinates"":[-111.33513232783498,37.796180288147745]}"
7981,"{""type"":""Point"",""coordinates"":[-113.40901780410367,44.55101236614051]}"
7982,"{""type"":""Point"",""coordinates"":[-109.57989391836328,38.28670765652894]}"
7983,"{""type"":""Point"",""coordinates"":[-111.10293960105547,38.86040283144937]}"
7984,"{""type"":""Point"",""coordinates"":[-114.01983423779971,44.06547469272761]}"
7985,"{""type"":""Point"",""coordinates"":[-118.48992087008837,48.555843886081426]}"
7986,"{""type"":""Point"",""coordinates"":[-116.62300519522603,46.4396914632798]}"
7987,"{""type"":""Point"",""coordinates"":[-109.81214149250702,44.92156939245921]}"
7988,"{""type"":""Point"",""coordinates"":[-106.91722050684376,40.56599916859764]}"
7989,"{""type"":""Point"",""coordinates"":[-117.891976983566,48.37497057031063]}"
7990,"{""type"":""Point"",""coordinates"":[-107.00259788633522,40.605183101708676]}"
7991,"{""type"":""Point"",""coordinates"":[-106.99557514414526,41.30827647057588]}"
7992,"{""type"":""Point"",""coordinates"":[-107.4569692297367,40.87830085179161]}"
7993,"{""type"":""Point"",""coordinates"":[-103.89015725016802,43.95679210358761]}"
7994,"{""type"":""Point"",""coordinates"":[-107.30733680271562,39.7955465206452]}"
7995,"{""type"":""Point"",""coordinates"":[-111.4675391654944,43.170677146796315]}"
7996,"{""type"":""Point"",""coordinates"":[-103.7447244091771,43.91292645329048]}"
7997,"{""type"":""Point"",""coordinates"":[-113.2913519668954,36.699591976045696]}"
7998,"{""type"":""Point"",""coordinates"":[-112.29178514176535,36.93436212067295]}"
7999,"{""type"":""Point"",""coordinates"":[-106.82600143165828,41.795513086434326]}"
8000,"{""type"":""Point"",""coordinates"":[-110.0697201384993,44.20325580673625]}"
8001,"{""type"":""Point"",""coordinates"":[-110.1763807429712,39.49279304202749]}"
8002,"{""type"":""Point"",""coordinates"":[-111.30953482622373,37.20818926065083]}"
8003,"{""type"":""Point"",""coordinates"":[-107.82137651358741,36.83596522003541]}"
8004,"{""type"":""Point"",""coordinates"":[-106.37478337708757,40.798653460222035]}"
8005,"{""type"":""Point"",""coordinates"":[-109.68181988651585,44.32970237203656]}"
8006,"{""type"":""Point"",""coordinates"":[-105.77485226436856,36.20606290363053]}"
8007,"{""type"":""Point"",""coordinates"":[-113.88821451753118,46.76771976901554]}"
8008,"{""type"":""Point"",""coordinates"":[-111.55376961941786,36.93980226694008]}"
8009,"{""type"":""Point"",""coordinates"":[-109.40866324075004,38.33524340376578]}"
8010,"{""type"":""Point"",""coordinates"":[-109.18550314027006,38.33799995142383]}"
8011,"{""type"":""Point"",""coordinates"":[-110.08933552078507,43.19653384582337]}"
8012,"{""type"":""Point"",""coordinates"":[-109.97254220254086,44.18826032842588]}"
8013,"{""type"":""Point"",""coordinates"":[-106.46394016049429,39.90626959227093]}"
8014,"{""type"":""Point"",""coordinates"":[-107.83330324723366,43.07346922985993]}"
8015,"{""type"":""Point"",""coordinates"":[-108.87960097820148,38.78777259901127]}"
8016,"{""type"":""Point"",""coordinates"":[-105.54039707185665,36.805028716981305]}"
8017,"{""type"":""Point"",""coordinates"":[-114.17792958318365,47.12045507226354]}"
